"serial_no","category","intm_id","page","name","trade_name","registration_no","email","telephone","fax_no","address","contact_person","correspondence_address","correspondence_email","correspondence_telephone","correspondence_fax","website","exchange_name","emails_all","phone_numbers_all","validity","source_url"
"52","Registered Portfolio Managers","33","3","Arth Portfolio Management Private Limited","","INP000008552","compliance@arth-india.com","0919819537511","0919819537511","Office No. 534, 5th Floor, Avadh Kontina, Near Luthra Circle,, VIP Road, Vesu, Surat, SURAT, GUJARAT, 395007","Richa Jalan","Office No. 534, 5th Floor, Avadh Kontina, Near Luthra Circle, VIP Road, Vesu, Surat, SURAT, GUJARAT, 395007","","","","","","compliance@arth-india.com","0919819537511","Jan 23, 2024 - Perpetual","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=33"
"53","Registered Portfolio Managers","33","3","ArthAlpha LLP","","INP000009038","pms.compliance@arthalpha.in","910228105916135","910228105916135","2053, Tower 3, Prestige White Meadows,, Whitefield, EPIP,, BANGALORE, KARNATAKA, 560066","Harkirat Dhiman","2053, Tower 3, Prestige White Meadows, Whitefield, EPIP, BANGALORE, KARNATAKA, 560066","","","","","","pms.compliance@arthalpha.in","910228105916135","Sep 27, 2024 - Perpetual","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=33"
"54","Registered Portfolio Managers","33","3","Arthya Wealth and Investments Pvt Ltd","","INP000007225","nasreen@arthyawealth.com","910009819793096","910009819793096","712 THE SUMMIT BUSINESS BAY, 7th Floor, Near Western Express Highway, Off Andheri Kurla Road, Andheri East, MUMBAI, MAHARASHTRA, 400069","Nasreen Qureshi","712 THE SUMMIT BUSINESS BAY, 7th Floor, Near Western Express Highway, Off Andheri Kurla Road, Andheri East, MUMBAI, MAHARASHTRA, 400069","","","","","","nasreen@arthyawealth.com","910009819793096","Jun 09, 2021 - Perpetual","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=33"
"55","Registered Portfolio Managers","33","3","ASHIMA CAPITAL MANAGEMENT LIMITED","","INP000009153","compliance@ashimacapital.com","007922779352","007922779352","Basement, Aditya, Near Khadayata Colony, Mithakhali Six Roads, Navrangpura, AHMEDABAD, GUJARAT, 380009","Satish Mishra","Basement, Aditya, Near Khadayata Colony, Mithakhali Six Roads, Navrangpura, AHMEDABAD, GUJARAT, 380009","","","","","","compliance@ashimacapital.com","007922779352","Jan 06, 2025 - Perpetual","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=33"
"56","Registered Portfolio Managers","33","3","ASIAN MARKETS SECURITIES PRIVATE LIMITED","","INP000004680","","02242173030","02242173030","1/2 Athena House,Rajnigandha Complex,Gen A.K.Vaidya Marg, Gokuldham,Filmcity Road,Goregaon east, MUMBAI, MAHARASHTRA, 400063","Chetan Karia","1/2 Athena House,Rajnigandha Complex,Gen A.K.Vaidya Marg, Gokuldham,Filmcity Road,Goregaon east, MUMBAI, MAHARASHTRA, 400063","","","","amsec.in","","","02242173030","Apr 21, 2015 - Perpetual","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=33"
"57","Registered Portfolio Managers","33","3","Asit C Mehta Investment Interrmediates Limited","","INP000005801","complianceofficer@acm.co.in","02202228583333","","PANTOMATH NUCLEUS HOUSE, SAKI VIHAR ROAD ANDHERI E, MUMBAI, MAHARASHTRA, 400072","Jaideep Vaidya","PANTOMATH NUCLEUS HOUSE, SAKI VIHAR ROAD ANDHERI E, MUMBAI, MAHARASHTRA, 400072","","","","","","complianceofficer@acm.co.in","02202228583333","May 29, 2024 - Perpetual","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=33"
"58","Registered Portfolio Managers","33","3","ASK Investment Managers Limited","","INP000008066","agupta@askinvestmentmanagers.com","9102266520000","9102266520000","Birla Aurora, 16 level, Office Floor 9, , Dr Annie Besant Road, Worli,, MUMBAI, MAHARASHTRA, 400030","Amit Gupta","Birla Aurora, 16 level, Office Floor 9, , Dr Annie Besant Road, Worli, MUMBAI, MAHARASHTRA, 400030","","","","askfinancials.com/ask-investment-managers/home","","agupta@askinvestmentmanagers.com","9102266520000","May 04, 2023 - Perpetual","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=33"
"59","Registered Portfolio Managers","33","3","ASK Property Investment Advisors Private Limited","","INP000005713","rbhase@askinvestmentadvisors.com","913542266460000","","Birla Aurora, Level 16, Office Floor 9,, Dr. Annie Besant Road, Worli,, MUMBAI, MAHARASHTRA, 400030","Rohit Bhase","Birla Aurora, Level 16, Office Floor 9, Dr. Annie Besant Road, Worli, MUMBAI, MAHARASHTRA, 400030","","","","","","rbhase@askinvestmentadvisors.com","913542266460000","Jul 03, 2017 - Perpetual","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=33"
"60","Registered Portfolio Managers","33","3","ASK Wealth Advisors Private Limited","","INP000007827","vinita.taparia@askwealthadvisors.com","9102266132887","9102266132887","Birla Aurora, 16 Level, Office Floor 9 , Dr. Annie Besant Road, Worli, MUMBAI, MAHARASHTRA, 400030","Vinita Taparia","One Lodha Place, Unit No. 2803, 2804, 2805, Senpati Bapat Marg, Lower Parel, MUMBAI, MAHARASHTRA, 400013","","","","","","vinita.taparia@askwealthadvisors.com","9102266132887","Feb 14, 2023 - Perpetual","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=33"
"61","Registered Portfolio Managers","33","3","ASTUTE INVESTMENT MANAGEMENT PRIVATE LIMITED","","INP000002536","","22872646 / 47","22872646 / 47","79, Nariman Bhavan, Nariman Point, MUMBAI, MAHARASHTRA, 400021","Ramesh Purohit","79, Nariman Bhavan, Nariman Point, MUMBAI, MAHARASHTRA, 400021","","","","astuteinvestment.in","","","22872646 / 47","Feb 20, 2017 - Perpetual","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=33"
"62","Registered Portfolio Managers","33","3","Atishay Stock Broking Private Limited","","INP000009320","atishaystockbroking@gmail.com","0913366748822","0913366748822","6 Jawahar Lal Nehru Road, Siddha Esplanade 13th Floor Room No 1507, KOLKATA, WEST BENGAL, 700013","Subhendu Sarkar","6 Jawahar Lal Nehru Road, Siddha Esplanade 13th Floor Room No 1507, KOLKATA, WEST BENGAL, 700013","","","","","","atishaystockbroking@gmail.com","0913366748822","Mar 10, 2025 - Perpetual","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=33"
"63","Registered Portfolio Managers","33","3","ATLAS INTEGRATED FINANCE LTD","","INP000000530","","40600501","40600501","Office No.19 , Gopal Bhavan Bldg ,1st Floor, 199 Shamaldas Gandhi Marg,, MUMBAI, MAHARASHTRA, 400002","Niesh Shah","403, Prospects Chambers, 317, Dr. D.N. Road, Fort, Mumbai, MUMBAI, MAHARASHTRA, 400001","","","","aifl.net","","","40600501","Feb 16, 2016 - Perpetual","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=33"
"64","Registered Portfolio Managers","33","3","Atman Capital Management Private Limited","","INP000006615","shreyas.attavar@gmail.com","0008061852070","0008061852070","C301,Temple Meadows 3, 27th Cross, BSK 2nd Stage, BANGALORE, KARNATAKA, 560070","Shreyas Attavar","Regus, Jayanagar, 7th Block, K R Road, BANGALORE, KARNATAKA, 560070","","","","","","shreyas.attavar@gmail.com","0008061852070","Apr 05, 2019 - Perpetual","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=33"
"65","Registered Portfolio Managers","33","3","Avendus Investment Managers Private Limited","","INP000006174","latesh.mota@oceandial.in","09102266480946","","901, Platina, 9th Floor, Plot No. C-59,, Bandra Kurla Complex, Bandra East, MUMBAI, MAHARASHTRA, 400051","Tariq Chinoy","901, Platina, 9th Floor, Plot No. C-59, Bandra Kurla Complex, Bandra East, MUMBAI, MAHARASHTRA, 400051","","","","avendus.com/india/asset-management/long-only-strategies","","latesh.mota@oceandial.in","09102266480946","Oct 22, 2018 - Perpetual","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=33"
"66","Registered Portfolio Managers","33","3","Avendus PE Investment Advisors Private Limited","","INP000008774","compliance@avendus.com","0002266480050","","901, Platina, 9th Floor, Plot No. C-59, , Bandra Kurla Complex, Bandra East, MUMBAI, MAHARASHTRA, 400051","Abha Mehta","901, Platina, 9th Floor, Plot No. C-59, , Bandra Kurla Complex, Bandra East, MUMBAI, MAHARASHTRA, 400051","","","","","","compliance@avendus.com","0002266480050","Jul 01, 2024 - Perpetual","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=33"
"67","Registered Portfolio Managers","33","3","AVENDUS WEALTH MANAGEMENT PRIVATE LTD","","INP000005257","","","","901, Platina, 9th Floor, , Plot No. C-59, Bandra Kurla Complex, Bandra East, MUMBAI, MAHARASHTRA, 400051","","IL&FS Financial Centre, MUMBAI, MAHARASHTRA, 400051","","","","avendus.com/india/regulatory-information?slug=avendus-wealth-management-private-limited","","","","Apr 23, 2016 - Perpetual","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=33"
"68","Registered Portfolio Managers","33","3","AVERRA ASSET MANAGERS LLP","","INP000009746","Tanvi@averra.co.in","9109082272650","9109082272650","6 Floor- 1st, Plot-674, 12A,, Motta Mahal Bomanji Petit, Cumballa Hill,, MUMBAI, MAHARASHTRA, 400026","Tanvi Sawant","6 Floor- 1st, Plot-674, 12A, Motta Mahal Bomanji Petit, Cumballa Hill, MUMBAI, MAHARASHTRA, 400026","","","","","","Tanvi@averra.co.in","9109082272650","Dec 09, 2025 - Perpetual","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=33"
"69","Registered Portfolio Managers","33","3","Avestha Fund Management LLP","","INP000005810","farokh@avesthafm.com","910222223670080","","Ground Floor, Plot no. 25, Normandie Building, M L Dahanukar Marg, Carmichael Road, Cumballa Hill, MUMBAI, MAHARASHTRA, 400026","Chaitanya Kamdar","Ground Floor, Shanazeen, Babulnath Road, NS Patkar Marg, Mumbai, MUMBAI, MAHARASHTRA, 400007","","","","avestha.com/","","farokh@avesthafm.com","910222223670080","Aug 22, 2017 - Perpetual","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=33"
"70","Registered Portfolio Managers","33","3","Awriga Capital Advisors LLP","","INP000006934","DSBANGERA08@GMAIL.COM","910229833056572","910229833056572","C-501, Ashok Gardens,, T.J.Road, Sewri,, MUMBAI, MAHARASHTRA, 400020","Deepak Bangera","56-C, 5th Floor , Mittal Court, MUMBAI, MAHARASHTRA, 400021","","","","awriga.com/","","DSBANGERA08@GMAIL.COM","910229833056572","Nov 19, 2019 - Perpetual","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=33"
"71","Registered Portfolio Managers","33","3","AXIS ASSET MANAGEMENT COMPANY LIMITED","","INP000003534","compliance@axismf.com","9102263111209","","One Lodha Place, 22nd and 23rd Floor,, Senapati Bapat Marg, Lower Parel,, MUMBAI, MAHARASHTRA, 400013","Darshan Kapadia","One Lodha Place, 22nd and 23rd Floor, Senapati Bapat Marg, Lower Parel, MUMBAI, MAHARASHTRA, 400013","","","","","","compliance@axismf.com","9102263111209","Jan 04, 2016 - Perpetual","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=33"
"72","Registered Portfolio Managers","33","3","AXIS SECURITIES LIMITED","","INP000000654","","24255436","24255436","Unit 002, Building-A, Agastya Corporate Park, Piramal Realty,Kamani Junction,Kurla West, MUMBAI, MAHARASHTRA, 400070","Mr Jayan Nair","13TH FLOOR, MAKER TOWER 'F', CUFFE PARADE, MUMBAI, MAHARASHTRA, 400 005","","","","simplehai.axisdirect.in/","","","24255436","Jul 16, 2014 - Perpetual","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=33"
"73","Registered Portfolio Managers","33","3","Ayan Analytics Private Limited","","INP000007614","girishlad1988@gmail.com","9102200000000","9102200000000","Flat No. 23, Wing C, Floor 2, Shreerang Unit11, Shreerang society, N G Marg, THANE, MAHARASHTRA, 400601","Girish Lad","301, Wing A, Devi Darshan, Tembi Naka, THANE, MAHARASHTRA, 400601","","","","","","girishlad1988@gmail.com","9102200000000","Nov 07, 2022 - Perpetual","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=33"
"74","Registered Portfolio Managers","33","3","B.N. Rathi Securities Limited","","INP000009135","COMPLIANCE@BNRSECURITIES.COM","9104040527777","9104040527777","6 3 652 IV FLOOR KAUTILYA, AMRUTHA ESTATES SOMAJIGUDA, HYDERABAD, TELANGANA, 500082","Gadila Sabitha Reddy","6 3 652 IV FLOOR KAUTILYA, AMRUTHA ESTATES SOMAJIGUDA, HYDERABAD, TELANGANA, 500082","","","","","","COMPLIANCE@BNRSECURITIES.COM","9104040527777","Dec 18, 2024 - Perpetual","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=33"
"75","Registered Portfolio Managers","33","3","BADJATE WEALTH PRIVATE LIMITED","","INP000006527","tusharbadjate@badjategroup.com","9107126604217","9107126604217","207, 2ND FLOOR, MANGALAM ARCADE, ABOVE VENUS BOOK DEPOT, DHARAMPETH EXTENSION, NAGPUR, MAHARASHTRA, 440010","TUSHAR BADJATE","207, 2ND FLOOR, MANGALAM ARCADE, ABOVE VENUS BOOK DEPOT, DHARAMPETH EXTENSION, NAGPUR, MAHARASHTRA, 440010","","","","","","tusharbadjate@badjategroup.com","9107126604217","Feb 05, 2025 - Perpetual","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=33"
"76","Registered Portfolio Managers","33","4","Bajaj Alternate Investment Management Limited","","INP000009904","shivam.pandey39@bajajfinserv.in","02269050900690","","S NO 208/1B Bajaj Finserv House Vimannagar Lohagaon, S NO 208/1B Bajaj Finserv House Vimannagar Lohagaon, PUNE, MAHARASHTRA, 411014","Shivam Pandey","Floor 16 B Wing The Capital G Block BKC, MUMBAI, MAHARASHTRA, 400051","","","","NA","","shivam.pandey39@bajajfinserv.in","02269050900690","Apr 01, 2026 - Perpetual","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=33"
"77","Registered Portfolio Managers","33","4","Bandhan AMC Limited","","INP000008534","vijayalaxmi.khatri@bandhanamc.com","9102243422737","9102243422737","6th floor Tower 1C One World Centre, 841 Senapati Bapat Marg Jupiter Mill Compound, MUMBAI, MAHARASHTRA, 400013","Vijayalaxmi Khatri","6th floor Tower 1C One World Centre, 841 Senapati Bapat Marg Jupiter Mill Compound, MUMBAI, MAHARASHTRA, 400013","","","","bandhanamc.com","","vijayalaxmi.khatri@bandhanamc.com","9102243422737","Jan 12, 2024 - Perpetual","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=33"
"78","Registered Portfolio Managers","33","4","BANYAN CAPITAL ADVISORS LLP","","INP000004243","","01204216200","01204216200","D-51, Gulmohar Park, NEW DELHI, NATIONAL CAPITAL TERRITORY OF DELHI, 110049","Anoop Kumar","B-1, 2nd Floor, Sector - 57, NOIDA, UTTAR PRADESH, 201301","","","","banyan-capital.com","","","01204216200","Feb 08, 2015 - Perpetual","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=33"
"79","Registered Portfolio Managers","33","4","BANYAN TREE ADVISORS PRIVATE LIMITED","","INP000001173","","080 65686867","080 65686867","1155,12th Main,4th Cross, HAL 2nd Stage,Indira Nagar, BANGALORE, KARNATAKA, 560038","RAMANAN VENKATESWARAN","2966, 12th Main, 4th Cross, HAL 2nd Stage, Indiranagar, BANGALORE, KARNATAKA, 560008","","","","banyantreeadvisors.com/","","","080 65686867","May 31, 2017 - Perpetual","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=33"
"80","Registered Portfolio Managers","33","4","BARCLAYS SECURITIES (INDIA) PRIVATE LIMITED","","INP000002585","","","","Nirlon Knowledge Park, Level 9, Block B-6, Off Western Express Highway, Goregaon East, Mumbai, MUMBAI, MAHARASHTRA, 400063","","","","","","barclays.in/bsipl/","","","","Mar 25, 2017 - Perpetual","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=33"
"81","Registered Portfolio Managers","33","4","Baroda BNP Paribas Asset Management India Private Limited","","INP000003716","nisha.sanjeev@barodabnpparibasmf.in","9102269209649","09102269209649","Crescenzo, 7th Floor, G-Block,, Bandra Kurla Complex, MUMBAI, MAHARASHTRA, 400051","Nisha Sanjeev","201A 2nd floor Crescenzo Parinee, C 38 and 39 G Block Bandra Kurla Complex, MUMBAI, MAHARASHTRA, 400051","","","","","","nisha.sanjeev@barodabnpparibasmf.in","9102269209649","Jun 08, 2016 - Perpetual","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=33"
"82","Registered Portfolio Managers","33","4","BASANT MAHESHWARI WEALTH ADVISERS LLP","","INP000004946","","+91(33) 66252088","+91(33) 66252088","Office No. 701, 7th Floor, Plot 211, Dalamal Tower, Free Press Journal Marg, Nariman Point, MUMBAI, MAHARASHTRA, 400021","Shalu Mehra","Raikva 3rd Floor Office 3B 3A Ram Mohan Mullick, Garden Lane, On EM Bypass, Beliaghata, KOLKATA, WEST BENGAL, 700010","","","","theequitydesk.com","","","+91(33) 66252088","Nov 24, 2015 - Perpetual","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=33"
"83","Registered Portfolio Managers","33","4","BAY CAPITAL INVESTMENT ADVISORS PRIVATE LIMITED","","INP000005208","","","","14th Floor, Bhaktawar, Opp NCPA, Nariman Point, MUMBAI, MAHARASHTRA, 400021","","14TH FLOOR,BHAKTAWAR TOWER, NARIMAN POINT, MUMBAI, MAHARASHTRA, 400021","","","","","","","","Aug 03, 2016 - Perpetual","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=33"
"84","Registered Portfolio Managers","33","4","Beams VC Partnerz LLP","","INP000009199","sagar.a@beams.vc","9108928763808","9108928763808","Unit No 1, 9th Floor, B Wing, Times Square, Marol Naka, Andheri East, MUMBAI, MAHARASHTRA, 400059","Sagar Agarwal","Unit No 1, 9th Floor, B Wing, Times Square, Marol Naka, Andheri East, MUMBAI, MAHARASHTRA, 400059","","","","","","sagar.a@beams.vc","9108928763808","Jan 09, 2025 - Perpetual","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=33"
"85","Registered Portfolio Managers","33","4","BELLWETHER CAPITAL PRIVATE LIMITED","","INP000000910","","","","508 RAHEJA CHAMBERS, FREE PRESS JOURNAL ROAD, NARIMAN POINT,, MUMBAI, MAHARASHTRA, 400021","","508 RAHEJA CHAMBERS, FREE PRESS JOURNAL ROAD, NARIMAN POINT, MUMBAI, MAHARASHTRA, 400021","","","","bellwethercapital.in","","","","Apr 01, 2016 - Perpetual","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=33"
"86","Registered Portfolio Managers","33","4","BHANA EQUITY ADVISORS LLP","","INP000006411","hbhana@beallp.com","09102240040612","","410 Raheja Chambers, 213 Nariman Point, MUMBAI, MAHARASHTRA, 400021","Himanshu Bhana","410 Raheja Cjambers, 213 Nariman Point, MUMBAI, MAHARASHTRA, 400021","","","","beallp.in","","hbhana@beallp.com","09102240040612","Feb 28, 2019 - Perpetual","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=33"
"87","Registered Portfolio Managers","33","4","BHARAT BHUSHAN EQUITY TRADERS LIMITED","","INP000009162","sharad@bharatbhushan.com","9101149800900","","503, ROHIT HOUSE, 3 TOLSTOY MARG, DELHI, NATIONAL CAPITAL TERRITORY OF DELHI, 110001","SHARAD KUMAR","204, ROHIT HOUSE, 3 TOLSTOY MARG, NEW DELHI, NATIONAL CAPITAL TERRITORY OF DELHI, 110001","","","","","","sharad@bharatbhushan.com","9101149800900","Jan 06, 2025 - Perpetual","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=33"
"88","Registered Portfolio Managers","33","4","BLACKSOIL ASSET MANAGEMENT PRIVATE LIMITED","","INP000007553","ishanpatel@blacksoil.co.in","9102224812200","9102224812200","1203 Floor 12 Lodha Supremus Senapati Bapat Marg , Lower Parel Delisle Road Mumbai Maharashtra 400 013 India., MUMBAI, MAHARASHTRA, 400013","ISHAN PATEL","1203 Floor 12 Lodha Supremus Senapati Bapat Marg , Lower Parel Delisle Road Mumbai Maharashtra 400 013 India., MUMBAI, MAHARASHTRA, 400013","","","","","","ishanpatel@blacksoil.co.in","9102224812200","Sep 16, 2022 - Perpetual","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=33"
